Order_ID,Order_Date,Product,Category,Region,State,Customer_Segment,Quantity,Unit_Price,Sales,Discount,Profit
ORD15358,2025-12-19,Office Chair,Furniture,South,Karnataka,Small Business,4,6744.78,26979.11,0.0,5079.24
ORD15359,2025-04-18,Laptop,Electronics,North,Punjab,Consumer,5,51737.47,245752.99,0.05,30239.46
ORD15360,2024-03-19,Monitor,Electronics,North,Haryana,Consumer,4,14905.56,47697.78,0.2,6136.34
ORD15361,2023-11-01,Printer,Office Supplies,East,Bihar,Consumer,5,15596.93,70186.17,0.1,14698.56
ORD15362,2023-11-23,Laptop,Electronics,East,Odisha,Consumer,4,57302.85,229211.4,0.0,34082.61
ORD15363,2025-10-13,Backpack,Accessories,West,Maharashtra,Corporate,2,1893.05,3407.49,0.1,592.09
ORD15364,2023-12-26,Notebook,Office Supplies,West,Maharashtra,Small Business,4,346.73,1248.23,0.1,275.73
ORD15365,2024-05-21,Notebook,Office Supplies,South,Tamil Nadu,Consumer,4,298.48,1134.23,0.05,250.74
ORD15366,2024-08-07,Mouse,Electronics,West,Maharashtra,Corporate,1,909.68,909.68,0.0,129.99
ORD15367,2023-09-12,Printer,Office Supplies,South,Tamil Nadu,Corporate,5,15588.84,74046.97,0.05,17518.38
ORD15368,2024-11-20,Headphones,Electronics,East,West Bengal,Small Business,1,3291.97,3291.97,0.0,447.46
ORD15369,2023-05-08,Smartphone,Electronics,East,Odisha,Small Business,2,23680.19,44992.35,0.05,5768.29
ORD15370,2025-05-13,Printer,Office Supplies,South,Telangana,Consumer,1,13614.06,12933.36,0.05,2636.17
ORD15371,2025-02-15,Headphones,Electronics,South,Tamil Nadu,Corporate,4,4124.82,16499.29,0.0,2481.55
ORD15372,2023-12-24,Desk,Furniture,East,Bihar,Corporate,2,12321.78,23411.37,0.05,3696.8
ORD15373,2024-10-05,Backpack,Accessories,West,Maharashtra,Corporate,2,1829.92,3476.86,0.05,689.85
ORD15374,2023-08-25,Desk,Furniture,West,Maharashtra,Consumer,3,12263.37,34950.59,0.05,6205.28
ORD15375,2023-08-22,Printer,Office Supplies,South,Karnataka,Consumer,5,12671.89,63359.45,0.0,13459.31
ORD15376,2025-08-03,Desk,Furniture,South,Tamil Nadu,Corporate,4,12055.84,48223.35,0.0,9672.51
ORD15377,2023-09-26,Office Chair,Furniture,South,Karnataka,Small Business,2,8845.29,17690.58,0.0,3604.54
ORD15378,2025-05-28,Headphones,Electronics,North,Haryana,Consumer,1,3370.96,3033.86,0.1,439.98
ORD15379,2025-11-07,Mouse,Electronics,North,Haryana,Corporate,2,868.83,1650.78,0.05,232.87
ORD15380,2023-05-20,Office Chair,Furniture,East,Odisha,Consumer,2,8575.15,14577.75,0.15,2430.08
ORD15381,2025-06-12,Notebook,Office Supplies,South,Karnataka,Corporate,2,405.22,688.87,0.15,142.93
ORD15382,2024-04-28,Notebook,Office Supplies,North,Haryana,Consumer,1,334.78,301.3,0.1,63.41
ORD15383,2024-01-02,Notebook,Office Supplies,South,Tamil Nadu,Corporate,2,322.16,644.32,0.0,145.07
ORD15384,2023-03-07,Tablet,Electronics,South,Telangana,Consumer,1,26262.02,23635.82,0.1,3592.77
ORD15385,2025-11-30,Monitor,Electronics,East,West Bengal,Corporate,2,16930.85,28782.44,0.15,4157.55
ORD15386,2023-11-30,Notebook,Office Supplies,South,Tamil Nadu,Consumer,5,344.17,1720.87,0.0,390.44
ORD15387,2025-05-21,Keyboard,Electronics,West,Rajasthan,Small Business,5,1713.16,8137.53,0.05,1213.15
ORD15388,2025-02-06,Mouse,Electronics,North,Delhi,Consumer,3,861.79,2197.56,0.15,220.28
ORD15389,2023-04-18,Notebook,Office Supplies,North,Delhi,Corporate,3,394.15,1182.44,0.0,230.52
ORD15390,2025-01-09,Mouse,Electronics,East,Bihar,Consumer,2,938.74,1783.6,0.05,244.7
ORD15391,2024-11-01,Headphones,Electronics,South,Tamil Nadu,Corporate,4,3067.23,11042.02,0.1,1472.26
ORD15392,2025-05-29,Smartphone,Electronics,North,Haryana,Small Business,1,26280.44,26280.44,0.0,4025.68
ORD15393,2024-08-02,Keyboard,Electronics,South,Telangana,Consumer,5,1597.05,7585.98,0.05,909.49
ORD15394,2023-12-25,Mouse,Electronics,East,Bihar,Corporate,4,981.57,3926.27,0.0,476.33
ORD15395,2024-11-12,Headphones,Electronics,West,Maharashtra,Corporate,3,3363.79,9586.8,0.05,1044.97
ORD15396,2025-05-17,Backpack,Accessories,North,Punjab,Consumer,5,1595.63,6781.44,0.15,1276.89
ORD15397,2023-09-24,Printer,Office Supplies,East,West Bengal,Consumer,4,15150.87,60603.49,0.0,13240.22
ORD15398,2023-02-08,Laptop,Electronics,North,Haryana,Consumer,4,54033.43,216133.72,0.0,34539.46
ORD15399,2024-01-28,Desk,Furniture,North,Delhi,Corporate,5,13939.48,69697.42,0.0,12687.14
ORD15400,2024-05-07,Mouse,Electronics,West,Maharashtra,Consumer,5,981.17,4660.55,0.05,551.94
ORD15401,2025-11-09,Monitor,Electronics,East,West Bengal,Corporate,3,15582.76,37398.61,0.2,4523.05
ORD15402,2023-07-12,Monitor,Electronics,West,Rajasthan,Consumer,4,13681.44,54725.75,0.0,6377.8
ORD15403,2023-07-14,Headphones,Electronics,West,Rajasthan,Small Business,5,3578.34,15207.94,0.15,1962.84
ORD15404,2024-03-27,Desk,Furniture,North,Punjab,Corporate,2,11830.26,21294.46,0.1,3972.86
ORD15405,2024-12-11,Office Chair,Furniture,South,Telangana,Consumer,1,7125.54,7125.54,0.0,1209.4
ORD15406,2025-09-14,Laptop,Electronics,South,Karnataka,Corporate,2,54202.66,108405.31,0.0,14213.98
ORD15407,2025-05-03,Notebook,Office Supplies,East,Odisha,Small Business,5,316.7,1425.13,0.1,310.59
ORD15408,2023-09-15,Backpack,Accessories,North,Delhi,Small Business,3,1722.14,5166.42,0.0,1056.6
ORD15409,2023-06-14,Keyboard,Electronics,North,Delhi,Small Business,3,1595.73,4547.82,0.05,705.44
ORD15410,2025-11-09,Printer,Office Supplies,South,Tamil Nadu,Corporate,1,13531.56,13531.56,0.0,3042.88
ORD15411,2024-01-07,Backpack,Accessories,South,Karnataka,Consumer,2,1831.96,3663.93,0.0,695.66
ORD15412,2025-08-12,Monitor,Electronics,East,Odisha,Corporate,3,16071.5,40982.31,0.15,5955.13
ORD15413,2024-10-15,Notebook,Office Supplies,West,Rajasthan,Corporate,1,330.23,330.23,0.0,74.14
ORD15414,2025-08-21,Office Chair,Furniture,East,Odisha,Consumer,1,8844.38,8402.16,0.05,1378.48
ORD15415,2025-07-06,Mouse,Electronics,West,Rajasthan,Consumer,4,873.96,3321.04,0.05,476.75
ORD15416,2024-03-10,Smartphone,Electronics,East,Bihar,Consumer,3,26452.6,75389.9,0.05,10419.91
ORD15417,2025-05-18,Monitor,Electronics,South,Telangana,Corporate,5,17281.3,86406.48,0.0,11170.52
ORD15418,2024-11-18,Keyboard,Electronics,East,West Bengal,Consumer,5,1883.31,8474.9,0.1,1126.05
ORD15419,2023-06-13,Laptop,Electronics,South,Telangana,Small Business,2,48611.41,87500.54,0.1,12531.79
ORD15420,2024-02-20,Tablet,Electronics,South,Telangana,Consumer,5,25202.96,119714.06,0.05,19490.63
ORD15421,2024-09-26,Keyboard,Electronics,West,Rajasthan,Corporate,1,1595.14,1435.62,0.1,233.04
ORD15422,2023-05-30,Notebook,Office Supplies,North,Delhi,Consumer,4,372.77,1416.52,0.05,320.16
ORD15423,2023-02-12,Printer,Office Supplies,South,Telangana,Consumer,1,13810.42,13810.42,0.0,2889.3
ORD15424,2024-01-30,Monitor,Electronics,East,Odisha,Small Business,1,17210.63,16350.1,0.05,2345.42
ORD15425,2024-04-27,Printer,Office Supplies,South,Telangana,Consumer,3,13947.82,37659.11,0.1,7043.34
ORD15426,2025-12-10,Mouse,Electronics,North,Haryana,Small Business,3,1071.14,3213.43,0.0,454.28
ORD15427,2025-06-21,Backpack,Accessories,South,Tamil Nadu,Corporate,2,2194.99,4389.98,0.0,847.96
ORD15428,2025-05-18,Tablet,Electronics,South,Tamil Nadu,Consumer,1,23650.53,20102.95,0.15,2235.46
ORD15429,2025-02-09,Printer,Office Supplies,South,Telangana,Consumer,4,13003.31,49412.58,0.05,11174.29
ORD15430,2025-10-25,Mouse,Electronics,North,Haryana,Consumer,5,1035.18,4658.32,0.1,648.19
ORD15431,2024-06-28,Smartphone,Electronics,North,Haryana,Consumer,2,32349.16,54993.57,0.15,7508.67
ORD15432,2025-01-14,Office Chair,Furniture,West,Gujarat,Small Business,3,9007.86,24321.22,0.1,4660.01
ORD15433,2023-02-27,Backpack,Accessories,East,Odisha,Corporate,2,1730.18,3114.32,0.1,653.01
ORD15434,2024-12-14,Notebook,Office Supplies,East,Odisha,Consumer,4,337.85,1148.68,0.15,229.72
ORD15435,2024-07-07,Smartphone,Electronics,East,Odisha,Small Business,5,28540.57,121297.41,0.15,16151.34
ORD15436,2025-10-01,Printer,Office Supplies,West,Rajasthan,Corporate,5,15053.15,67739.17,0.1,14216.88
ORD15437,2024-10-23,Backpack,Accessories,West,Maharashtra,Consumer,1,1905.34,1714.8,0.1,297.46
ORD15438,2023-08-22,Tablet,Electronics,West,Rajasthan,Corporate,5,22749.27,108059.05,0.05,12232.01
ORD15439,2025-08-25,Laptop,Electronics,West,Maharashtra,Consumer,3,44986.73,128212.17,0.05,17809.28
ORD15440,2023-04-23,Backpack,Accessories,South,Telangana,Consumer,4,1719.13,6876.54,0.0,1284.79
ORD15441,2024-12-21,Mouse,Electronics,North,Haryana,Small Business,5,834.43,4172.13,0.0,584.43
ORD15442,2023-11-24,Backpack,Accessories,North,Haryana,Small Business,4,1670.56,5679.9,0.15,1038.35
ORD15443,2024-10-31,Headphones,Electronics,North,Haryana,Consumer,1,3467.38,3294.01,0.05,475.46
ORD15444,2024-05-18,Laptop,Electronics,North,Haryana,Consumer,4,52288.4,198695.92,0.05,29487.38
ORD15445,2023-08-05,Tablet,Electronics,North,Delhi,Corporate,1,23750.64,22563.11,0.05,3275.64
ORD15446,2023-06-17,Desk,Furniture,West,Gujarat,Small Business,5,12121.16,54545.23,0.1,10742.6
ORD15447,2025-11-04,Smartphone,Electronics,North,Haryana,Small Business,4,25556.64,102226.55,0.0,14532.69
ORD15448,2025-09-28,Monitor,Electronics,West,Rajasthan,Consumer,4,15262.5,61050.01,0.0,8558.67
ORD15449,2023-06-05,Mouse,Electronics,West,Rajasthan,Small Business,3,860.42,2452.2,0.05,290.92
ORD15450,2023-10-06,Desk,Furniture,West,Rajasthan,Small Business,4,12528.72,47609.15,0.05,9105.94
ORD15451,2025-10-06,Printer,Office Supplies,West,Rajasthan,Consumer,4,13786.86,49632.69,0.1,10752.69
ORD15452,2023-04-09,Office Chair,Furniture,West,Maharashtra,Corporate,4,8709.84,31355.44,0.1,5996.59
ORD15453,2024-07-25,Printer,Office Supplies,North,Punjab,Consumer,2,14989.79,26981.62,0.1,6268.39
ORD15454,2024-01-12,Desk,Furniture,West,Rajasthan,Consumer,2,12388.77,22299.79,0.1,3819.78
ORD15455,2024-04-27,Smartphone,Electronics,North,Delhi,Consumer,1,24904.13,22413.71,0.1,3077.78
ORD15456,2023-09-25,Laptop,Electronics,East,Bihar,Small Business,1,49651.9,44686.71,0.1,5517.62
ORD15457,2024-03-07,Desk,Furniture,South,Tamil Nadu,Small Business,5,12645.18,56903.33,0.1,9050.06
ORD15458,2023-03-25,Tablet,Electronics,East,Odisha,Consumer,5,24050.42,102214.27,0.15,13904.05
ORD15459,2025-08-18,Backpack,Accessories,West,Maharashtra,Consumer,1,2092.14,2092.14,0.0,424.08
ORD15460,2024-01-24,Notebook,Office Supplies,South,Tamil Nadu,Consumer,1,359.77,323.79,0.1,65.0
ORD15461,2023-12-25,Headphones,Electronics,West,Maharashtra,Consumer,3,3672.52,11017.56,0.0,1633.53
ORD15462,2023-11-27,Monitor,Electronics,East,Bihar,Corporate,2,17497.26,34994.52,0.0,3575.48
ORD15463,2025-10-22,Keyboard,Electronics,East,West Bengal,Corporate,1,1934.04,1837.34,0.05,260.25
ORD15464,2025-03-29,Laptop,Electronics,East,West Bengal,Corporate,3,61128.75,165047.63,0.1,23394.17
ORD15465,2024-11-03,Keyboard,Electronics,North,Punjab,Corporate,3,1575.62,4254.17,0.1,602.89
ORD15466,2025-03-25,Notebook,Office Supplies,West,Rajasthan,Small Business,5,313.02,1330.31,0.15,254.31
ORD15467,2024-09-05,Desk,Furniture,North,Punjab,Consumer,3,12764.96,38294.88,0.0,7042.81
ORD15468,2025-07-18,Backpack,Accessories,North,Punjab,Consumer,3,1694.01,4827.92,0.05,1065.3
ORD15469,2025-04-07,Printer,Office Supplies,East,West Bengal,Small Business,2,13289.72,22592.53,0.15,4637.69
ORD15470,2023-05-14,Monitor,Electronics,East,Odisha,Small Business,2,16809.3,30256.74,0.1,4157.96
ORD15471,2024-01-24,Tablet,Electronics,South,Karnataka,Corporate,4,21858.06,87432.24,0.0,11803.59
ORD15472,2025-10-30,Desk,Furniture,East,West Bengal,Consumer,3,13498.7,40496.09,0.0,7230.71
ORD15473,2024-08-07,Tablet,Electronics,West,Maharashtra,Small Business,2,23994.9,40791.33,0.15,5735.24
ORD15474,2023-08-06,Tablet,Electronics,North,Haryana,Consumer,5,26959.73,128058.71,0.05,17407.92
ORD15475,2024-12-31,Headphones,Electronics,East,Bihar,Corporate,4,3655.45,13890.7,0.05,1739.18
ORD15476,2024-03-07,Headphones,Electronics,West,Rajasthan,Corporate,4,3315.27,11271.91,0.15,1250.24
ORD15477,2024-01-14,Keyboard,Electronics,West,Gujarat,Consumer,4,1844.54,7009.26,0.05,827.88
ORD15478,2025-11-17,Tablet,Electronics,West,Maharashtra,Corporate,2,25917.41,44059.6,0.15,6314.95
ORD15479,2024-05-05,Backpack,Accessories,North,Delhi,Small Business,3,1955.9,5280.92,0.1,1005.74
ORD15480,2023-01-13,Backpack,Accessories,North,Punjab,Small Business,1,1702.62,1617.49,0.05,271.56
ORD15481,2025-08-15,Mouse,Electronics,West,Gujarat,Corporate,2,811.42,1541.69,0.05,201.6
ORD15482,2025-09-11,Desk,Furniture,East,Odisha,Consumer,4,12350.46,46931.73,0.05,9020.84
ORD15483,2023-06-07,Desk,Furniture,East,Bihar,Consumer,5,11981.55,47926.22,0.2,8639.9
ORD15484,2024-02-09,Desk,Furniture,South,Tamil Nadu,Corporate,5,11351.54,56757.68,0.0,10452.75
ORD15485,2023-05-30,Office Chair,Furniture,South,Telangana,Consumer,1,7019.76,6317.79,0.1,1176.51
ORD15486,2025-10-26,Notebook,Office Supplies,South,Karnataka,Corporate,5,364.58,1640.61,0.1,374.71
ORD15487,2024-04-30,Keyboard,Electronics,East,West Bengal,Small Business,5,1895.19,8054.54,0.15,985.58
ORD15488,2025-03-16,Mouse,Electronics,North,Delhi,Small Business,5,736.02,3680.11,0.0,572.53
ORD15489,2024-01-18,Smartphone,Electronics,West,Gujarat,Corporate,4,27472.06,93405.0,0.15,13835.65
ORD15490,2024-11-12,Headphones,Electronics,East,Bihar,Small Business,3,3415.08,10245.25,0.0,1627.79
ORD15491,2023-07-22,Keyboard,Electronics,East,West Bengal,Corporate,1,1875.2,1593.92,0.15,190.92
ORD15492,2023-01-16,Monitor,Electronics,East,West Bengal,Consumer,5,17013.8,85068.99,0.0,11479.13
ORD15493,2023-09-30,Office Chair,Furniture,North,Haryana,Corporate,2,8755.06,17510.12,0.0,3201.06
ORD15494,2024-10-21,Notebook,Office Supplies,East,West Bengal,Corporate,4,303.76,1032.79,0.15,209.9
ORD15495,2024-09-09,Tablet,Electronics,West,Gujarat,Small Business,3,24073.38,68609.12,0.05,8192.53
ORD15496,2023-04-30,Headphones,Electronics,East,Bihar,Corporate,2,3752.65,6754.78,0.1,829.79
ORD15497,2025-07-05,Mouse,Electronics,North,Haryana,Small Business,3,1004.62,3013.87,0.0,339.22
ORD15498,2023-08-13,Printer,Office Supplies,North,Haryana,Consumer,4,13104.4,47175.82,0.1,10541.23
ORD15499,2023-12-29,Keyboard,Electronics,East,Bihar,Small Business,2,1932.67,3672.07,0.05,535.84
ORD15500,2025-07-30,Mouse,Electronics,North,Haryana,Corporate,2,836.2,1588.77,0.05,286.13
ORD15501,2024-06-13,Desk,Furniture,East,Bihar,Consumer,5,12687.16,60264.01,0.05,10113.84
ORD15502,2024-05-01,Headphones,Electronics,North,Haryana,Consumer,2,3119.65,6239.3,0.0,924.61
ORD15503,2025-11-26,Smartphone,Electronics,West,Maharashtra,Small Business,1,29020.82,29020.82,0.0,3714.91
ORD15504,2024-06-05,Monitor,Electronics,North,Punjab,Small Business,3,14699.89,39689.71,0.1,5686.5
ORD15505,2024-12-19,Notebook,Office Supplies,South,Tamil Nadu,Consumer,2,312.01,592.83,0.05,125.47
ORD15506,2024-06-04,Laptop,Electronics,North,Delhi,Consumer,3,55144.15,157160.82,0.05,27399.91
ORD15507,2023-08-12,Office Chair,Furniture,East,West Bengal,Consumer,3,8464.71,22854.73,0.1,3972.69
ORD15508,2023-03-25,Printer,Office Supplies,South,Karnataka,Consumer,2,15202.63,24324.21,0.2,5159.29
ORD15509,2024-05-16,Printer,Office Supplies,North,Delhi,Small Business,2,13093.67,23568.6,0.1,5134.01
ORD15510,2024-09-17,Monitor,Electronics,West,Maharashtra,Small Business,1,13496.25,12821.44,0.05,1745.55
ORD15511,2025-01-04,Laptop,Electronics,West,Gujarat,Consumer,2,56650.03,101970.06,0.1,16051.94
ORD15512,2024-02-04,Keyboard,Electronics,South,Telangana,Consumer,2,1786.6,3573.21,0.0,533.22
ORD15513,2024-11-17,Mouse,Electronics,North,Haryana,Corporate,1,957.91,910.02,0.05,116.97
ORD15514,2023-09-29,Mouse,Electronics,West,Maharashtra,Consumer,2,915.26,1555.94,0.15,189.26
ORD15515,2024-05-15,Headphones,Electronics,North,Haryana,Small Business,2,3566.51,6419.72,0.1,906.47
ORD15516,2025-02-21,Tablet,Electronics,North,Delhi,Corporate,3,24321.18,72963.55,0.0,9967.97
ORD15517,2025-04-30,Desk,Furniture,South,Telangana,Consumer,4,12216.96,43981.05,0.1,8592.34
ORD15518,2024-03-30,Headphones,Electronics,South,Tamil Nadu,Consumer,2,3436.98,6530.26,0.05,767.84
ORD15519,2024-02-14,Printer,Office Supplies,West,Gujarat,Consumer,4,14104.09,53595.55,0.05,11327.44
ORD15520,2024-08-22,Mouse,Electronics,East,Bihar,Small Business,3,899.19,2292.93,0.15,268.85
ORD15521,2024-06-16,Notebook,Office Supplies,South,Tamil Nadu,Small Business,1,346.98,329.63,0.05,72.94
ORD15522,2024-12-27,Smartphone,Electronics,South,Telangana,Small Business,5,30743.56,130660.14,0.15,16859.78
ORD15523,2023-08-19,Laptop,Electronics,North,Haryana,Small Business,5,53391.63,240262.33,0.1,28424.66
ORD15524,2024-05-09,Mouse,Electronics,East,Odisha,Consumer,2,921.82,1843.64,0.0,239.33
ORD15525,2023-08-29,Smartphone,Electronics,South,Tamil Nadu,Small Business,1,27719.84,27719.84,0.0,4263.47
ORD15526,2024-08-03,Headphones,Electronics,East,Bihar,Corporate,5,3056.54,15282.68,0.0,1862.13
ORD15527,2024-05-16,Desk,Furniture,North,Delhi,Consumer,3,11151.41,28436.11,0.15,4451.06
ORD15528,2023-05-19,Notebook,Office Supplies,North,Haryana,Small Business,5,352.13,1584.6,0.1,302.51
ORD15529,2024-09-13,Headphones,Electronics,South,Karnataka,Consumer,2,3573.35,7146.69,0.0,963.75
ORD15530,2023-02-05,Tablet,Electronics,West,Rajasthan,Small Business,1,24042.82,24042.82,0.0,3987.78
ORD15531,2023-04-04,Laptop,Electronics,West,Maharashtra,Corporate,5,49005.12,232774.32,0.05,33407.58
ORD15532,2025-09-23,Keyboard,Electronics,East,West Bengal,Consumer,5,1903.35,8565.09,0.1,977.54
ORD15533,2023-11-23,Desk,Furniture,South,Telangana,Corporate,3,11839.74,30191.34,0.15,4825.94
ORD15534,2023-11-08,Desk,Furniture,South,Telangana,Small Business,4,11189.95,40283.83,0.1,6911.32
ORD15535,2024-07-09,Backpack,Accessories,East,West Bengal,Corporate,4,1904.38,6474.88,0.15,1054.61
ORD15536,2023-08-08,Laptop,Electronics,West,Rajasthan,Corporate,2,61964.63,123929.27,0.0,15425.41
ORD15537,2025-07-07,Desk,Furniture,South,Tamil Nadu,Corporate,5,12544.81,62724.05,0.0,12808.3
ORD15538,2024-04-06,Desk,Furniture,South,Karnataka,Consumer,2,11993.06,21587.51,0.1,3023.19
ORD15539,2023-11-05,Tablet,Electronics,East,Bihar,Small Business,2,20775.91,41551.81,0.0,5837.9
ORD15540,2024-09-06,Laptop,Electronics,East,West Bengal,Consumer,2,46503.36,83706.05,0.1,12688.63
ORD15541,2025-08-17,Tablet,Electronics,South,Tamil Nadu,Corporate,2,25100.36,42670.62,0.15,5921.93
ORD15542,2025-10-27,Backpack,Accessories,West,Maharashtra,Consumer,2,1828.52,3291.34,0.1,637.52
ORD15543,2025-02-10,Monitor,Electronics,North,Haryana,Consumer,5,14971.75,71115.82,0.05,9970.77
ORD15544,2023-09-11,Notebook,Office Supplies,North,Delhi,Consumer,3,362.9,1034.26,0.05,242.99
ORD15545,2024-07-09,Mouse,Electronics,North,Haryana,Corporate,2,846.57,1523.83,0.1,224.31
ORD15546,2025-10-31,Headphones,Electronics,East,Odisha,Small Business,2,3582.17,7164.34,0.0,775.5
ORD15547,2023-09-09,Laptop,Electronics,North,Delhi,Consumer,4,49023.1,176483.16,0.1,21497.55
ORD15548,2024-03-12,Office Chair,Furniture,East,West Bengal,Consumer,1,7524.14,7147.94,0.05,1157.91
ORD15549,2023-01-11,Mouse,Electronics,East,Odisha,Consumer,2,909.57,1819.14,0.0,270.2
ORD15550,2023-09-03,Tablet,Electronics,West,Gujarat,Consumer,4,22127.0,75231.8,0.15,9280.38
ORD15551,2025-03-19,Smartphone,Electronics,North,Punjab,Corporate,2,27023.27,48641.89,0.1,6722.3
ORD15552,2025-07-04,Mouse,Electronics,West,Maharashtra,Consumer,5,1004.91,5024.54,0.0,644.29
ORD15553,2025-11-27,Tablet,Electronics,East,West Bengal,Corporate,5,24526.29,110368.31,0.1,14651.25
ORD15554,2023-04-18,Desk,Furniture,East,Odisha,Corporate,2,13088.88,24868.87,0.05,4550.98
ORD15555,2024-01-04,Tablet,Electronics,South,Telangana,Consumer,1,21211.6,19090.44,0.1,2526.85
ORD15556,2025-08-21,Headphones,Electronics,East,Bihar,Corporate,4,3764.39,15057.58,0.0,2084.9
ORD15557,2024-05-20,Backpack,Accessories,East,Bihar,Corporate,4,2001.76,7206.34,0.1,1296.24
ORD15558,2025-02-14,Tablet,Electronics,North,Punjab,Consumer,3,21702.15,58595.8,0.1,9430.93
ORD15559,2023-08-04,Notebook,Office Supplies,West,Rajasthan,Small Business,4,336.51,1278.75,0.05,225.58
ORD15560,2025-06-26,Desk,Furniture,East,Odisha,Corporate,5,10951.19,46542.56,0.15,6971.27
ORD15561,2024-07-30,Printer,Office Supplies,North,Punjab,Corporate,2,12130.79,20622.35,0.15,3950.19
ORD15562,2025-10-28,Notebook,Office Supplies,North,Punjab,Corporate,2,313.86,564.94,0.1,112.62
ORD15563,2023-08-06,Office Chair,Furniture,North,Haryana,Consumer,1,8495.57,7646.01,0.1,1365.17
ORD15564,2023-08-14,Desk,Furniture,North,Punjab,Consumer,3,12896.8,36755.88,0.05,6487.43
ORD15565,2023-10-08,Office Chair,Furniture,West,Rajasthan,Consumer,3,7512.53,22537.59,0.0,4343.58
ORD15566,2024-07-01,Mouse,Electronics,North,Delhi,Corporate,5,950.63,4040.17,0.15,500.71
ORD15567,2025-06-19,Monitor,Electronics,North,Punjab,Corporate,4,14596.96,49629.67,0.15,7139.93
ORD15568,2025-03-04,Tablet,Electronics,North,Delhi,Consumer,5,26502.01,125884.56,0.05,17340.86
ORD15569,2024-08-13,Office Chair,Furniture,South,Telangana,Small Business,5,9168.39,38965.67,0.15,6523.61
ORD15570,2023-05-17,Notebook,Office Supplies,East,Bihar,Consumer,5,331.5,1657.52,0.0,334.67
ORD15571,2025-11-23,Headphones,Electronics,North,Punjab,Consumer,1,2849.32,2706.86,0.05,362.39
ORD15572,2024-12-28,Backpack,Accessories,North,Delhi,Consumer,4,1577.23,5678.04,0.1,994.15
ORD15573,2023-11-13,Keyboard,Electronics,West,Gujarat,Consumer,3,1802.15,4595.49,0.15,567.08
ORD15574,2024-11-28,Printer,Office Supplies,West,Gujarat,Consumer,5,13274.09,59733.39,0.1,13218.8
ORD15575,2024-05-14,Headphones,Electronics,North,Punjab,Corporate,3,3416.36,10249.08,0.0,1395.72
ORD15576,2023-08-01,Laptop,Electronics,North,Haryana,Small Business,5,50167.15,225752.19,0.1,33231.69
ORD15577,2025-11-21,Laptop,Electronics,North,Delhi,Small Business,1,47267.33,47267.33,0.0,6385.94
ORD15578,2024-04-13,Printer,Office Supplies,West,Rajasthan,Corporate,2,14587.22,23339.56,0.2,5164.7
ORD15579,2025-02-14,Headphones,Electronics,East,Odisha,Corporate,5,3368.84,14317.57,0.15,1493.25
ORD15580,2024-06-01,Office Chair,Furniture,South,Telangana,Consumer,3,8254.84,24764.51,0.0,4700.58
ORD15581,2024-01-15,Office Chair,Furniture,East,Bihar,Consumer,2,8977.5,15261.75,0.15,2409.28
ORD15582,2023-12-09,Printer,Office Supplies,South,Telangana,Consumer,3,14597.93,39414.42,0.1,8170.11
ORD15583,2025-09-09,Printer,Office Supplies,West,Maharashtra,Corporate,5,14745.4,62667.97,0.15,12269.72
ORD15584,2025-11-28,Keyboard,Electronics,East,Odisha,Small Business,2,1655.19,3310.39,0.0,405.14
ORD15585,2024-08-07,Desk,Furniture,West,Gujarat,Corporate,3,12169.45,36508.34,0.0,6625.67
ORD15586,2023-07-08,Smartphone,Electronics,South,Karnataka,Consumer,3,30029.57,81079.83,0.1,7638.28
ORD15587,2023-04-19,Desk,Furniture,East,Odisha,Consumer,1,11542.1,10387.89,0.1,1878.95
ORD15588,2024-11-15,Smartphone,Electronics,South,Tamil Nadu,Consumer,5,28865.63,137111.74,0.05,22788.15
ORD15589,2023-12-07,Smartphone,Electronics,South,Tamil Nadu,Consumer,4,25350.49,96331.86,0.05,14024.63
ORD15590,2025-07-27,Notebook,Office Supplies,North,Punjab,Consumer,1,337.17,320.31,0.05,74.6
ORD15591,2024-03-24,Printer,Office Supplies,North,Haryana,Consumer,2,14611.43,27761.71,0.05,5960.83
ORD15592,2025-05-15,Backpack,Accessories,South,Tamil Nadu,Consumer,1,1895.73,1800.94,0.05,355.03
ORD15593,2023-02-09,Office Chair,Furniture,North,Delhi,Corporate,4,9310.04,37240.15,0.0,6262.79
ORD15594,2024-02-16,Laptop,Electronics,East,Bihar,Consumer,4,50661.01,192511.83,0.05,23318.45
ORD15595,2025-07-05,Notebook,Office Supplies,East,West Bengal,Small Business,1,292.51,277.89,0.05,54.82
ORD15596,2024-01-25,Monitor,Electronics,East,West Bengal,Corporate,1,16619.12,16619.12,0.0,2412.83
ORD15597,2023-11-17,Mouse,Electronics,North,Haryana,Consumer,4,918.76,3491.3,0.05,416.02
ORD15598,2024-08-07,Tablet,Electronics,West,Gujarat,Consumer,4,23706.88,75862.02,0.2,12053.87
ORD15599,2024-06-08,Printer,Office Supplies,East,West Bengal,Small Business,4,14751.96,59007.83,0.0,11971.82
ORD15600,2024-08-16,Mouse,Electronics,West,Gujarat,Small Business,5,949.3,3797.18,0.2,472.51
ORD15601,2024-11-09,Smartphone,Electronics,South,Telangana,Corporate,1,29994.4,25495.24,0.15,3052.3
ORD15602,2025-10-01,Keyboard,Electronics,West,Maharashtra,Corporate,2,1806.15,3431.69,0.05,497.21
